regime,alpha,root_index,G,M,L,C,dominant_real_eigenvalue,stable
"fast-subsystem monostable, no memory",0.47500000000000003,0,0.037507755457444766,0.036303991527837524,0.10894606842031511,0.0941359665324379,-0.0007968846943218059,True
"fast-subsystem monostable, no memory",0.47750000000000004,0,0.03811536752332777,0.03690391441656412,0.11093051073518381,0.09556984699180592,-0.0007976442094041596,True
"fast-subsystem monostable, no memory",0.48,0,0.038733526068778515,0.037514310962497355,0.11294819737117644,0.09702581621396265,-0.0007984169075859731,True
"fast-subsystem monostable, no memory",0.4825,0,0.03936243826168255,0.03813538770395428,0.11499961078333058,0.09850422459899849,-0.0007992030478271031,True
"fast-subsystem monostable, no memory",0.485,0,0.04000231618593521,0.03876735607988526,0.11708523810078608,0.10000542854113954,-0.000800002895232419,True
"fast-subsystem monostable, no memory",0.4875,0,0.04065337698827319,0.03941043257625291,0.11920557109211465,0.10152979055072979,-0.0008008167212353414,True
"fast-subsystem monostable, no memory",0.49,0,0.04131584303058718,0.04006483887787001,0.12136110612727741,0.10307767937956061,-0.0008016448037882339,True
"fast-subsystem monostable, no memory",0.4925,0,0.04198994204796283,0.04073080202594258,0.12355234413612991,0.10464947014967603,-0.0008024874275599535,True
"fast-subsystem monostable, no memory",0.495,0,0.04267590731270951,0.04140855458157642,0.12577979056339297,0.10624554448578578,-0.0008033448841408868,True
"fast-subsystem monostable, no memory",0.4975,0,0.0433739778046512,0.042098334795520595,0.12804395532001242,0.10786629065142805,-0.000804217472255814,True
"fast-subsystem monostable, no memory",0.5,0,0.04408439838796707,0.04280038678443405,0.13034535273082953,0.1095121036890265,-0.0008051054979849589,True
"fast-subsystem monostable, no memory",0.5025000000000001,0,0.044807419994886036,0.043514960713978326,0.1326845014784887,0.11118338556399715,-0.0008060092749936075,True
"fast-subsystem monostable, no memory",0.505,0,0.04554329981655532,0.04424231298905537,0.13506192454350976,0.11288054531306553,-0.000806929124770694,True
"fast-subsystem monostable, no memory",0.5075000000000001,0,0.046292301501420566,0.044982706451526376,0.1374781491404555,0.11460399919696415,-0.0008078653768767756,True
"fast-subsystem monostable, no memory",0.51,0,0.04705469536147347,0.04573641058576609,0.13993370665012708,0.1163541708576871,-0.0008088183692018418,True
"fast-subsystem monostable, no memory",0.5125,0,0.04783075858674328,0.04650370173242766,0.1424291325477266,0.11813149148049,-0.0008097884482334291,True
"fast-subsystem monostable, no memory",0.515,0,0.04862077546842819,0.047284863310812046,0.1449649663269253,0.11993639996082998,-0.0008107759693355351,True
"fast-subsystem monostable, no memory",0.5175,0,0.04942503763108558,0.04808018605025948,0.14754175141978212,0.12176934307645126,-0.0008117812970388569,True
"fast-subsystem monostable, no memory",0.52,0,0.050243844274324684,0.04888996823100456,0.15016003511246656,0.12363077566483585,-0.0008128048053429058,True
"fast-subsystem monostable, no memory",0.5225,0,0.0510775024244674,0.04971451593495872,0.15282036845673255,0.1255211608062418,-0.0008138468780305841,True
"fast-subsystem monostable, no memory",0.525,0,0.05192632719667392,0.05055414330691481,0.1555233061771115,0.12744097001257315,-0.0008149079089958424,True
"fast-subsystem monostable, no memory",0.5275,0,0.05279064206805417,0.051409172826692336,0.1582694065737838,0.1293906834223293,-0.0008159883025850677,True
"fast-subsystem monostable, no memory",0.53,0,0.05367077916231984,0.05227993559277617,0.16105923142110523,0.13137079000190044,-0.0008170884739528997,True
"fast-subsystem monostable, no memory",0.5325,0,0.05456707954656166,0.05316677161803045,0.16389334586176452,0.13338178775348597,-0.000818208849433202,True
"fast-subsystem monostable, no memory",0.535,0,0.05547989354077311,0.05407003013810659,0.16677231829656086,0.1354241839299306,-0.0008193498669259663,True
"fast-subsystem monostable, no memory",0.5375,0,0.05640958104077616,0.05499006993319825,0.16969672026979254,0.13749849525678265,-0.0008205119763009702,True
"fast-subsystem monostable, no memory",0.54,0,0.057356511855247275,0.055927259663838075,0.17266712635026366,0.1396052481619044,-0.0008216956398190591,True
"fast-subsystem monostable, no memory",0.5425,0,0.05832106605757975,0.05688197822146976,0.17568411400791525,0.1417449790129699,-0.0008229013325719746,True
"fast-subsystem monostable, no memory",0.545,0,0.0593036343533678,0.05785461509457702,0.17874826348610945,0.14391823436321666,-0.0008241295429417098,True
"fast-subsystem monostable, no memory",0.5475,0,0.060304618464340376,0.05884557075119432,0.18186015766958794,0.14612557120582276,-0.0008253807730804254,True
"fast-subsystem monostable, no memory",0.55,0,0.06132443152963041,0.05985525703868097,0.18502038194815984,0.14836755723731712,-0.0008266555394120381,True
"fast-subsystem monostable, no memory",0.5525,0,0.062363498525312644,0.06088409760168792,0.1882295240761597,0.15064477113043545,-0.0008279543731566408,True
"fast-subsystem monostable, no memory",0.555,0,0.06342225670320836,0.06193252831931142,0.19148817402775153,0.15295780281687169,-0.0008292778208790104,True
"fast-subsystem monostable, no memory",0.5575,0,0.06450115605001297,0.06300099776248473,0.19479692384815003,0.15530725378038826,-0.0008306264450625162,True
"fast-subsystem monostable, no memory",0.56,0,0.06560065976787363,0.0640899676727307,0.19815636750085644,0.15769373736078127,-0.000832000824709842,True
"fast-subsystem monostable, no memory",0.5625,0,0.0667212447776114,0.0651999134634639,0.20156710071100725,0.16011787906921526,-0.0008334015559720142,True
"fast-subsystem monostable, no memory",0.5650000000000001,0,0.06786340224586512,0.06633132474511512,0.20502972080496346,0.1625803169154811,-0.0008348292528073314,True
"fast-subsystem monostable, no memory",0.5675,0,0.06902763813751117,0.06748470587542546,0.20854482654626794,0.16508170174774947,-0.0008362845476718888,True
"fast-subsystem monostable, no memory",0.5700000000000001,0,0.07021447379480666,0.06866057653635238,0.21211301796812684,0.1676226976054321,-0.0008377680922435083,True
"fast-subsystem monostable, no memory",0.5725,0,0.07142444654479466,0.0698594723391192,0.21573489620257558,0.17020398208578966,-0.0008392805581809933,True
"fast-subsystem monostable, no memory",0.5750000000000001,0,0.07265811033661651,0.07108194545904635,0.21941106330651838,0.17282624672496738,-0.0008408226379207705,True
"fast-subsystem monostable, no memory",0.5775,0,0.07391603641048117,0.07232856530190686,0.2231421220848348,0.17549019739416688,-0.0008423950455131013,True
"fast-subsystem monostable, no memory",0.58,0,0.07519881400016465,0.0735999192036711,0.22692867591077617,0.17819655471171206,-0.0008439985175002058,True
"fast-subsystem monostable, no memory",0.5825,0,0.07650705107103373,0.0748966131656269,0.230771328543879,0.1809460544717969,-0.0008456338138387921,True
"fast-subsystem monostable, no memory",0.585,0,0.07784137509573003,0.07621927262700154,0.23467068394565554,0.18373944809075524,-0.0008473017188696624,True
"fast-subsystem monostable, no memory",0.5875,0,0.07920243386979242,0.07756854327735452,0.23862734609332328,0.18657750307173027,-0.0008490030423372405,True
"fast-subsystem monostable, no memory",0.59,0,0.08059089636965605,0.07894509191116897,0.24264191879186395,0.1894610034886718,-0.0008507386204620701,True
"fast-subsystem monostable, no memory",0.5925,0,0.08200745365563622,0.08034960732723875,0.24671500548471623,0.19239075049063958,-0.0008525093170695453,True
"fast-subsystem monostable, no memory",0.595,0,0.08345281982268604,0.08178280127562908,0.25084720906341873,0.19536756282743714,-0.0008543160247783575,True
"fast-subsystem monostable, no memory",0.5975,0,0.08492773300191658,0.08324540945518626,0.2550391316765423,0.19839227739765983,-0.0008561596662523957,True
"fast-subsystem monostable, no memory",0.6,0,0.08643295641607865,0.08473819256478299,0.2592913745382588,0.20146574982029306,-0.0008580411955200983,True
"fast-subsystem monostable, no memory",0.6025,0,0.08796927949243455,0.08626193741171309,0.26360453773691045,0.20458885503105242,-0.0008599615993655431,True
"fast-subsystem monostable, no memory",0.605,0,0.08953751903669502,0.08781745808089565,0.26797922004395,0.20776248790472004,-0.0008619218987958688,True
"fast-subsystem monostable, no memory",0.6075,0,0.09113852047196314,0.08940559716881451,0.2724160187236359,0.21098756390479098,-0.000863923150589954,True
"fast-subsystem monostable, no memory",0.61,0,0.09277315914691234,0.09102722708640265,0.27691552934386493,0.2142650197618028,-0.0008659664489336405,True
"fast-subsystem monostable, no memory",0.6125,0,0.09444234171773638,0.0926832514353912,0.28147834558852963,0.2175958141817879,-0.0008680529271471705,True
"fast-subsystem monostable, no memory",0.615,0,0.09614700760874292,0.09437460646297487,0.2861050590717831,0.2209809285863497,-0.0008701837595109286,True
"fast-subsystem monostable, no memory",0.6175,0,0.0978881305568213,0.09610226260000342,0.2907962591545817,0.2244213678859268,-0.0008723601631960265,True
"fast-subsystem monostable, no memory",0.62,0,0.09966672024540507,0.09786722608829768,0.2955525327638622,0.2279181612878712,-0.0008745834003067563,True
"fast-subsystem monostable, no memory",0.6225,0,0.10148382403396725,0.09967054070310355,0.30037446421468184,0.2314723631410282,-0.0008768547800424591,True
"fast-subsystem monostable, no memory",0.625,0,0.10334052878953903,0.10151328957715033,0.30526263503561296,0.23508505381855888,-0.0008791756609869238,True
"fast-subsystem monostable, no memory",0.6275000000000001,0,0.10523796282722972,0.10339659713326284,0.31021762379764245,0.23875734064080398,-0.0008815474535340371,True
"fast-subsystem monostable, no memory",0.63,0,0.10717729796724917,0.10532163113300105,0.3152400059467539,0.24249035884002662,-0.0008839716224590614,True
"fast-subsystem monostable, no memory",0.6325000000000001,0,0.10915975171650075,0.10728960484936362,0.32033035364029916,0.2462852725689132,-0.000886449689645626,True
"fast-subsystem monostable, no memory",0.635,0,0.11118658958342026,0.10930177937219888,0.3254892355871647,0.2501432759547351,-0.0008889832369792753,True
"fast-subsystem monostable, no memory",0.6375000000000001,0,0.11325912753538925,0.11135946605561697,0.33071721689160777,0.2540655942010803,-0.0008915739094192364,True
"fast-subsystem monostable, no memory",0.64,0,0.11537873460875642,0.11346402911740029,0.3360148589004984,0.2580534847390621,-0.0008942234182609455,True
"fast-subsystem monostable, no memory",0.6425,0,0.11754683568225052,0.11561688840115726,0.3413827190535024,0.2621082384298683,-0.0008969335446028131,True
"fast-subsystem monostable, no memory",0.645,0,0.1197649144253786,0.11781952231277235,0.34682135073552944,0.2662311808204598,-0.0008997061430317232,True
"fast-subsystem monostable, no memory",0.6475,0,0.12203451643426086,0.12007347094356101,0.35233130313048233,0.2704236734541136,-0.0009025431455428261,True
"fast-subsystem monostable, no memory",0.65,0,0.1243572525682807,0.12238033939346321,0.3579131210750384,0.2746871152373715,-0.0009054465657103508,True
"fast-subsystem monostable, no memory",0.6525,0,0.12673480250189428,0.1247418013085734,0.3635673449107717,0.27902294386472887,-0.0009084185031273678,True
"fast-subsystem monostable, no memory",0.655,0,0.12916891850699103,0.12715960264834916,0.3692945103324855,0.28343263730213997,-0.0009114611481337387,True
"fast-subsystem monostable, no memory",0.6575,0,0.13166142948227577,0.12963556569892,0.37509514823003476,0.28791771533003074,-0.0009145767868528448,True
"fast-subsystem monostable, no memory",0.66,0,0.13421424524729808,0.13217159335006973,0.3809697845202731,0.2924797411460564,-0.0009177678065591227,True
"fast-subsystem monostable, no memory",0.6625,0,0.1368293611199356,0.1347696736546476,0.386918939964939,0.29712032302722213,-0.0009210367013999195,True
"fast-subsystem monostable, no memory",0.665,0,0.13950886279737745,0.13743188469040218,0.3929431299693688,0.3018411160502396,-0.0009243860784967218,True
"fast-subsystem monostable, no memory",0.6675,0,0.14225493156189978,0.1401603997454786,0.39904286435577396,0.3066438238680243,-0.0009278186644523748,True
"fast-subsystem monostable, no memory",0.67,0,0.14506984983399956,0.14295749285009518,0.40521864710350414,0.31153020053906816,-0.0009313373122924995,True
"fast-subsystem monostable, no memory",0.6725,0,0.14795600709668444,0.1458255446781523,0.4114709760470964,0.3165020524049274,-0.0009349450088708555,True
"fast-subsystem monostable, no memory",0.675,0,0.15091590621592715,0.14876704884373979,0.41780034252105375,0.32156124000927694,-0.0009386448827699089,True
"fast-subsystem monostable, no memory",0.6775,0,0.15395217018337237,0.15178461861859757,0.42420723093801377,0.32670968004971224,-0.0009424402127292154,True
"fast-subsystem monostable, no memory",0.68,0,0.1570675493083445,0.15488099409755549,0.4306921182843369,0.3319493473507691,-0.0009463344366354307,True
"fast-subsystem monostable, no memory",0.6825,0,0.1602649288868942,0.15805904983968105,0.4372554735139394,0.3372822768432336,-0.0009503311611086178,True
"fast-subsystem monostable, no memory",0.685,0,0.1635473373760119,0.16132180301327403,0.4438977568174649,0.3427105655307338,-0.0009544341717200149,True
"fast-subsystem monostable, no memory",0.6875,0,0.16691795510102814,0.16467242207276317,0.450619418739384,0.34823637441956007,-0.0009586474438762851,True
"fast-subsystem monostable, no memory",0.6900000000000001,0,0.17038012352350385,0.16811423599487724,0.4574208991103133,0.35386193038155284,-0.0009629751544043797,True
"fast-subsystem monostable, no memory",0.6925,0,0.17393735509532537,0.17165074409991493,0.4643026257555037,0.3595895279124272,-0.0009674216938691567,True
"fast-subsystem monostable, no memory",0.6950000000000001,0,0.1775933437220188,0.17528562648129384,0.47126501293293926,0.36542153073883615,-0.0009719916796525235,True
"fast-subsystem monostable, no memory",0.6975,0,0.18135197585409568,0.1790227550624233,0.4783084594455127,0.37136037321640586,-0.0009766899698176194,True
"fast-subsystem monostable, no memory",0.7000000000000001,0,0.18521734221913305,0.18286620529392542,0.4854333463611268,0.3774085614475771,-0.0009815216777739164,True
"fast-subsystem monostable, no memory",0.7025,0,0.1891937501986426,0.18682026849569022,0.4926400342618607,0.3835686740317382,-0.000986492187748303,True
"fast-subsystem monostable, no memory",0.705,0,0.1932857368419394,0.19088946483654445,0.49992885992830083,0.3898433623403491,-0.0009916071710524242,True
"fast-subsystem monostable, no memory",0.7075,0,0.19749808249319833,0.19507855692846718,0.5073001323471892,0.3962353501857008,-0.000996872603116498,True
